salesHistoryKey,neighborhood,street name,salesTypeDsc,sale amount,saleDate,Days between last sale,Previous saleDate,cumsum sale amount,margin sale amount,amount_pct_change
720317565,212002,1615 N QUEEN ST M604,,850000,2020-05-29 00:00:00+00:00,3.0,2020-05-26 00:00:00+00:00,1222350.0,850000.0,
720317569,212002,1615 N QUEEN ST M604,6-Quitclaim,0,2024-05-01 00:00:00+00:00,1433.0,2020-05-29 00:00:00+00:00,1222350.0,-850000.0,-100.00%
720317649,212002,1615 N QUEEN ST PKINV,C-Condo Parking Space,0,2021-03-29 00:00:00+00:00,,,0.0,,
720317653,212002,1615 N QUEEN ST PKINV,C-Condo Parking Space,0,2023-07-13 00:00:00+00:00,836.0,2021-03-29 00:00:00+00:00,0.0,0.0,
719382261,507038,1615 N WAKEFIELD ST,L-Land Sale,1115000,2024-04-30 00:00:00+00:00,,,1115000.0,,
720134457,160018,1615 S HAYES ST 00002,W-Will / R.O.S/L O H,0,2022-12-03 00:00:00+00:00,,,0.0,,
720134461,160018,1615 S HAYES ST 00002,,747500,2024-02-15 00:00:00+00:00,439.0,2022-12-03 00:00:00+00:00,747500.0,747500.0,
719914173,510081,1615 S MONROE ST,2-Sale or Gift to Relative,0,2021-01-28 00:00:00+00:00,,,0.0,,
720100893,509854,1616 10th ST S,,509800,2019-11-21 00:00:00+00:00,,,509800.0,,
720102673,509077,1616 13th RD S,5-Not Market Sale,0,2019-02-19 00:00:00+00:00,,,0.0,,
720102669,509077,1616 13th RD S,2-Sale or Gift to Relative,0,2019-02-19 00:00:00+00:00,0.0,2019-02-19 00:00:00+00:00,0.0,0.0,
720102677,509077,1616 13th RD S,,650000,2022-09-30 00:00:00+00:00,1319.0,2019-02-19 00:00:00+00:00,650000.0,650000.0,
719671597,910000,1616 FORT MYER DR,A-Correction Deed,0,2024-01-05 00:00:00+00:00,,,0.0,,
719671601,910000,1616 FORT MYER DR,A-Correction Deed,0,2024-01-05 00:00:00+00:00,0.0,2024-01-05 00:00:00+00:00,0.0,0.0,
719671605,910000,1616 FORT MYER DR,"4-Multiple RPCs, Not A Coded S",25000000,2024-01-05 00:00:00+00:00,0.0,2024-01-05 00:00:00+00:00,25000000.0,25000000.0,
719645657,506056,1616 N COLONIAL TER,,815557,2022-09-12 00:00:00+00:00,,,815557.0,,
719409093,505030,1616 N GEORGE MASON DR,2-Sale or Gift to Relative,0,2020-11-11 00:00:00+00:00,,,0.0,,
719383437,505039,1616 N GLEBE RD,,830000,2020-06-22 00:00:00+00:00,,,830000.0,,
719383441,505039,1616 N GLEBE RD,,1050000,2022-07-07 00:00:00+00:00,745.0,2020-06-22 00:00:00+00:00,1880000.0,220000.0,26.51%
720202273,506883,1616 N RHODES ST,5-Not Market Sale,0,2020-10-30 00:00:00+00:00,,,0.0,,
719913713,510081,1616 S MONROE ST,N-DREA Not a market Sale,800000,2023-02-07 00:00:00+00:00,,,800000.0,,
719912005,510081,1616 S POLLARD ST,5-Not Market Sale,0,2021-07-09 00:00:00+00:00,,,0.0,,
720100553,509854,1617 10th ST S,,595000,2021-09-10 00:00:00+00:00,,,595000.0,,
720100557,509854,1617 10th ST S,,595000,2024-12-09 00:00:00+00:00,1186.0,2021-09-10 00:00:00+00:00,1190000.0,0.0,0.00%
719383861,505039,1617 N BUCHANAN ST,,1045000,2019-08-14 00:00:00+00:00,,,1045000.0,,
719640825,506056,1617 N COLONIAL TER,6-Quitclaim,0,2022-11-22 00:00:00+00:00,,,0.0,,
719619445,506051,1617 N DANVILLE ST,,2250000,2020-05-06 00:00:00+00:00,,,2250000.0,,
719619449,506051,1617 N DANVILLE ST,5-Not Market Sale,0,2022-04-22 00:00:00+00:00,716.0,2020-05-06 00:00:00+00:00,2250000.0,-2250000.0,-100.00%
719619065,506051,1617 N EDGEWOOD ST,3-Family Sale,0,2020-06-05 00:00:00+00:00,,,0.0,,
719356701,507037,1617 N QUINCY ST,W-Will / R.O.S/L O H,0,2024-02-13 00:00:00+00:00,,,0.0,,
719349073,507038,1617 N TAYLOR ST,,1550000,2020-09-01 00:00:00+00:00,,,1550000.0,,
719348161,507038,1617 N UTAH ST,,910000,2020-06-26 00:00:00+00:00,,,910000.0,,
719348165,507038,1617 N UTAH ST,2-Sale or Gift to Relative,0,2022-09-26 00:00:00+00:00,822.0,2020-06-26 00:00:00+00:00,910000.0,-910000.0,-100.00%
720134497,160018,1617 S HAYES ST 00002,,696000,2024-02-28 00:00:00+00:00,,,696000.0,,
720198313,510081,1617 S TAYLOR ST,,1200000,2021-05-27 00:00:00+00:00,,,1200000.0,,
720100913,509854,1618 10th ST S,2-Sale or Gift to Relative,0,2021-01-22 00:00:00+00:00,,,0.0,,
719645629,506056,1618 N COLONIAL TER,,730000,2022-02-01 00:00:00+00:00,,,730000.0,,
719619137,506051,1618 N DANVILLE ST,,1210000,2020-08-24 00:00:00+00:00,,,1210000.0,,
719411817,505020,1618 N KENILWORTH ST,5-Not Market Sale,0,2021-02-08 00:00:00+00:00,,,0.0,,
720202297,506883,1618 N RHODES ST,,1180000,2019-08-08 00:00:00+00:00,,,1180000.0,,
720202301,506883,1618 N RHODES ST,,1355000,2022-05-19 00:00:00+00:00,1015.0,2019-08-08 00:00:00+00:00,2535000.0,175000.0,14.83%
719922317,510081,1618 S RANDOLPH ST,5-Not Market Sale,0,2019-01-17 00:00:00+00:00,,,0.0,,
719921953,510844,1618 S TAYLOR ST,,610000,2019-01-02 00:00:00+00:00,,,610000.0,,
719640809,506056,1619 N COLONIAL TER,,725000,2020-06-09 00:00:00+00:00,,,725000.0,,
719619081,506051,1619 N EDGEWOOD ST,N-DREA Not a market Sale,1475000,2024-04-30 00:00:00+00:00,,,1475000.0,,
720100933,509854,1620 10th ST S,,492500,2019-08-07 00:00:00+00:00,,,492500.0,,
719622709,506051,1620 N GARFIELD ST,W-Will / R.O.S/L O H,0,2020-12-29 00:00:00+00:00,,,0.0,,
719622713,506051,1620 N GARFIELD ST,E-Estate Sale,1175000,2023-10-24 00:00:00+00:00,1029.0,2020-12-29 00:00:00+00:00,1175000.0,1175000.0,
719622717,506051,1620 N GARFIELD ST,G-New Construction,3365000,2024-12-06 00:00:00+00:00,409.0,2023-10-24 00:00:00+00:00,4540000.0,2190000.0,186.38%
719409069,505030,1620 N GEORGE MASON DR,"1-Foreclosure, Auction, Bankru",841000,2019-05-08 00:00:00+00:00,,,841000.0,,
719409073,505030,1620 N GEORGE MASON DR,,1130000,2020-06-10 00:00:00+00:00,399.0,2019-05-08 00:00:00+00:00,1971000.0,289000.0,34.36%
719412285,505030,1620 N INGLEWOOD ST,5-Not Market Sale,0,2020-03-27 00:00:00+00:00,,,0.0,,
719412289,505030,1620 N INGLEWOOD ST,N-DREA Not a market Sale,2200000,2020-11-19 00:00:00+00:00,237.0,2020-03-27 00:00:00+00:00,2200000.0,2200000.0,
719913093,510081,1620 S NELSON ST,,661052,2019-03-08 00:00:00+00:00,,,661052.0,,
719921921,510844,1620 S TAYLOR ST,,725000,2019-02-25 00:00:00+00:00,,,725000.0,,
719921925,510844,1620 S TAYLOR ST,5-Not Market Sale,0,2021-02-25 00:00:00+00:00,731.0,2019-02-25 00:00:00+00:00,725000.0,-725000.0,-100.00%
719921929,510844,1620 S TAYLOR ST,2-Sale or Gift to Relative,0,2021-07-23 00:00:00+00:00,148.0,2021-02-25 00:00:00+00:00,725000.0,0.0,
719921933,510844,1620 S TAYLOR ST,2-Sale or Gift to Relative,0,2022-10-19 00:00:00+00:00,453.0,2021-07-23 00:00:00+00:00,725000.0,0.0,
719921937,510844,1620 S TAYLOR ST,2-Sale or Gift to Relative,0,2024-10-07 00:00:00+00:00,719.0,2022-10-19 00:00:00+00:00,725000.0,0.0,
720100505,509854,1621 10th ST S,2-Sale or Gift to Relative,0,2021-05-05 00:00:00+00:00,,,0.0,,
719383141,505039,1621 N ABINGDON ST,W-Will / R.O.S/L O H,0,2020-08-11 00:00:00+00:00,,,0.0,,
719383145,505039,1621 N ABINGDON ST,,879000,2022-05-17 00:00:00+00:00,644.0,2020-08-11 00:00:00+00:00,879000.0,879000.0,
719383513,505039,1621 N BUCHANAN ST,W-Will / R.O.S/L O H,0,2019-02-21 00:00:00+00:00,,,0.0,,
719383517,505039,1621 N BUCHANAN ST,5-Not Market Sale,0,2023-08-03 00:00:00+00:00,1624.0,2019-02-21 00:00:00+00:00,0.0,0.0,
719643365,506040,1621 N COLONIAL TER,,2100000,2024-05-02 00:00:00+00:00,,,2100000.0,,
719681585,870000,1621 N ODE ST,5-Not Market Sale,0,2022-12-27 00:00:00+00:00,,,0.0,,
719681589,870000,1621 N ODE ST,7-Partial Interest,66000,2023-04-20 00:00:00+00:00,114.0,2022-12-27 00:00:00+00:00,66000.0,66000.0,
719681593,870000,1621 N ODE ST,7-Partial Interest,100000,2023-04-20 00:00:00+00:00,0.0,2023-04-20 00:00:00+00:00,166000.0,34000.0,51.52%
719352109,507037,1621 N RANDOLPH ST,N-DREA Not a market Sale,1000000,2023-10-18 00:00:00+00:00,,,1000000.0,,
720134565,160018,1621 S HAYES ST 00001,5-Not Market Sale,0,2021-02-09 00:00:00+00:00,,,0.0,,
720100949,509854,1622 10th ST S,5-Not Market Sale,0,2023-07-20 00:00:00+00:00,,,0.0,,
719616453,507050,1622 N JACKSON ST,,1675000,2023-06-02 00:00:00+00:00,,,1675000.0,,
720202337,506883,1622 N RHODES ST,,1468213,2024-12-04 00:00:00+00:00,,,1468213.0,,
720100485,509854,1623 10th ST S,W-Will / R.O.S/L O H,0,2019-03-18 00:00:00+00:00,,,0.0,,
720100489,509854,1623 10th ST S,,480250,2020-05-22 00:00:00+00:00,431.0,2019-03-18 00:00:00+00:00,480250.0,480250.0,
720099105,509077,1623 13th ST S,2-Sale or Gift to Relative,0,2019-10-07 00:00:00+00:00,,,0.0,,
719466977,504027,1623 N ROOSEVELT ST,5-Not Market Sale,0,2024-06-19 00:00:00+00:00,,,0.0,,
719411669,505020,1623 PATRICK HENRY DR,,1150000,2022-05-11 00:00:00+00:00,,,1150000.0,,
720078961,182112,1623 S BARTON ST 00018,,482500,2019-02-25 00:00:00+00:00,,,482500.0,,
720099685,509077,1624 12th ST S,,490000,2021-01-13 00:00:00+00:00,,,490000.0,,
720099689,509077,1624 12th ST S,5-Not Market Sale,0,2021-01-31 00:00:00+00:00,18.0,2021-01-13 00:00:00+00:00,490000.0,-490000.0,-100.00%
720099693,509077,1624 12th ST S,G-New Construction,1470000,2023-06-05 00:00:00+00:00,855.0,2021-01-31 00:00:00+00:00,1960000.0,1470000.0,
719383733,505039,1624 N ABINGDON ST,,1165250,2022-07-13 00:00:00+00:00,,,1165250.0,,
720202357,506883,1624 N RHODES ST,5-Not Market Sale,0,2021-09-22 00:00:00+00:00,,,0.0,,
719913069,510081,1624 S NELSON ST,,715000,2020-05-14 00:00:00+00:00,,,715000.0,,
720100473,509854,1625 10th ST S,,560000,2021-11-30 00:00:00+00:00,,,560000.0,,
719413265,505030,1625 N HARRISON ST,5-Not Market Sale,0,2020-04-02 00:00:00+00:00,,,0.0,,
719413021,505030,1625 N INGLEWOOD ST,5-Not Market Sale,0,2024-11-12 00:00:00+00:00,,,0.0,,
719355929,507037,1625 N QUINCY ST,,869000,2019-07-26 00:00:00+00:00,,,869000.0,,
719355933,507037,1625 N QUINCY ST,5-Not Market Sale,0,2022-10-08 00:00:00+00:00,1170.0,2019-07-26 00:00:00+00:00,869000.0,-869000.0,-100.00%
719352469,507037,1625 N STAFFORD ST,5-Not Market Sale,0,2023-08-30 00:00:00+00:00,,,0.0,,
719349125,507038,1625 N TAYLOR ST,,2300000,2022-06-22 00:00:00+00:00,,,2300000.0,,
720134589,160018,1625 S HAYES ST 00001,,675000,2020-05-28 00:00:00+00:00,,,675000.0,,
719913833,510081,1625 S NELSON ST,,1400000,2024-11-12 00:00:00+00:00,,,1400000.0,,
719620229,506051,1626 N ADAMS ST,"4-Multiple RPCs, Not A Coded S",1685000,2022-10-06 00:00:00+00:00,,,1685000.0,,
719645569,506056,1626 N COLONIAL TER,,730000,2020-12-31 00:00:00+00:00,,,730000.0,,
720202373,506883,1626 N RHODES ST,5-Not Market Sale,0,2019-08-20 00:00:00+00:00,,,0.0,,
720202377,506883,1626 N RHODES ST,,1200000,2020-08-03 00:00:00+00:00,349.0,2019-08-20 00:00:00+00:00,1200000.0,1200000.0,
720099133,509077,1627 13th ST S,2-Sale or Gift to Relative,0,2019-11-08 00:00:00+00:00,,,0.0,,
719383541,505039,1627 N BUCHANAN ST,5-Not Market Sale,0,2023-10-11 00:00:00+00:00,,,0.0,,
719383545,505039,1627 N BUCHANAN ST,A-Correction Deed,0,2024-04-05 00:00:00+00:00,177.0,2023-10-11 00:00:00+00:00,0.0,0.0,
719436821,505020,1627 N LEXINGTON ST,5-Not Market Sale,0,2023-11-17 00:00:00+00:00,,,0.0,,
719383309,505039,1627 N WOODSTOCK ST,W-Will / R.O.S/L O H,0,2020-12-27 00:00:00+00:00,,,0.0,,
719383313,505039,1627 N WOODSTOCK ST,E-Estate Sale,655000,2021-05-28 00:00:00+00:00,152.0,2020-12-27 00:00:00+00:00,655000.0,655000.0,
719383317,505039,1627 N WOODSTOCK ST,,1010000,2021-12-03 00:00:00+00:00,189.0,2021-05-28 00:00:00+00:00,1665000.0,355000.0,54.20%
720099217,509077,1628 12th ST S,2-Sale or Gift to Relative,0,2024-08-15 00:00:00+00:00,,,0.0,,
719383705,505039,1628 N ABINGDON ST,,1215000,2024-10-11 00:00:00+00:00,,,1215000.0,,
719645545,506056,1628 N COLONIAL TER,,814000,2022-08-09 00:00:00+00:00,,,814000.0,,
719413165,505030,1628 N HARRISON ST,,1141000,2020-02-02 00:00:00+00:00,,,1141000.0,,
719383285,505039,1628 N WOODSTOCK ST,5-Not Market Sale,0,2024-09-30 00:00:00+00:00,,,0.0,,
719383281,505039,1628 N WOODSTOCK ST,5-Not Market Sale,0,2024-09-30 00:00:00+00:00,0.0,2024-09-30 00:00:00+00:00,0.0,0.0,
719383289,505039,1628 N WOODSTOCK ST,A-Correction Deed,0,2024-10-01 00:00:00+00:00,1.0,2024-09-30 00:00:00+00:00,0.0,0.0,
720100433,509854,1629 10th ST S,5-Not Market Sale,0,2019-01-24 00:00:00+00:00,,,0.0,,
720100437,509854,1629 10th ST S,,623500,2022-04-29 00:00:00+00:00,1191.0,2019-01-24 00:00:00+00:00,623500.0,623500.0,
719352449,507037,1629 N STAFFORD ST,L-Land Sale,940000,2021-03-30 00:00:00+00:00,,,940000.0,,
719352453,507037,1629 N STAFFORD ST,G-New Construction,2527343,2023-05-23 00:00:00+00:00,784.0,2021-03-30 00:00:00+00:00,3467343.0,1587343.0,168.87%
719615129,507050,1630 KIRKWOOD RD,,1040000,2019-03-06 00:00:00+00:00,,,1040000.0,,
719615133,507050,1630 KIRKWOOD RD,6-Quitclaim,0,2021-07-23 00:00:00+00:00,870.0,2019-03-06 00:00:00+00:00,1040000.0,-1040000.0,-100.00%
719384385,505039,1630 N BUCHANAN ST,5-Not Market Sale,0,2023-03-06 00:00:00+00:00,,,0.0,,
720100405,509854,1631 10th ST S,W-Will / R.O.S/L O H,0,2020-01-13 00:00:00+00:00,,,0.0,,
720100409,509854,1631 10th ST S,E-Estate Sale,475000,2021-12-20 00:00:00+00:00,707.0,2020-01-13 00:00:00+00:00,475000.0,475000.0,
720100413,509854,1631 10th ST S,,625000,2022-03-18 00:00:00+00:00,88.0,2021-12-20 00:00:00+00:00,1100000.0,150000.0,31.58%
719383173,505039,1631 N ABINGDON ST,,760000,2019-04-26 00:00:00+00:00,,,760000.0,,
719383177,505039,1631 N ABINGDON ST,,900100,2023-05-19 00:00:00+00:00,1484.0,2019-04-26 00:00:00+00:00,1660100.0,140100.0,18.43%
719383557,505039,1631 N BUCHANAN ST,,860000,2019-06-12 00:00:00+00:00,,,860000.0,,
719352093,507037,1631 N RANDOLPH ST,,1225000,2021-12-20 00:00:00+00:00,,,1225000.0,,
720134705,160018,1631 S HAYES ST 00001,,660000,2020-04-15 00:00:00+00:00,,,660000.0,,
720134729,160018,1631 S HAYES ST 00002,2-Sale or Gift to Relative,0,2019-03-30 00:00:00+00:00,,,0.0,,
720134733,160018,1631 S HAYES ST 00002,5-Not Market Sale,0,2021-04-22 00:00:00+00:00,754.0,2019-03-30 00:00:00+00:00,0.0,0.0,
720217149,212004,1633 N COLONIAL TER 101,5-Not Market Sale,0,2020-02-21 00:00:00+00:00,,,0.0,,
720217645,212004,1633 N COLONIAL TER 104,2-Sale or Gift to Relative,0,2020-05-21 00:00:00+00:00,,,0.0,,
720217649,212004,1633 N COLONIAL TER 104,5-Not Market Sale,0,2020-07-02 00:00:00+00:00,42.0,2020-05-21 00:00:00+00:00,0.0,0.0,
720217653,212004,1633 N COLONIAL TER 104,N-DREA Not a market Sale,505000,2021-05-25 00:00:00+00:00,327.0,2020-07-02 00:00:00+00:00,505000.0,505000.0,
720217697,212004,1633 N COLONIAL TER 106,,569900,2020-04-08 00:00:00+00:00,,,569900.0,,
720217725,212004,1633 N COLONIAL TER 108,,620000,2022-05-27 00:00:00+00:00,,,620000.0,,
720217729,212004,1633 N COLONIAL TER 108,2-Sale or Gift to Relative,0,2024-05-02 00:00:00+00:00,706.0,2022-05-27 00:00:00+00:00,620000.0,-620000.0,-100.00%
720217745,212004,1633 N COLONIAL TER 201,2-Sale or Gift to Relative,0,2022-11-08 00:00:00+00:00,,,0.0,,
720217777,212004,1633 N COLONIAL TER 202,,646000,2023-07-20 00:00:00+00:00,,,646000.0,,
720217185,212004,1633 N COLONIAL TER 204,,665150,2019-04-08 00:00:00+00:00,,,665150.0,,
720217197,212004,1633 N COLONIAL TER 205,,725000,2023-11-08 00:00:00+00:00,,,725000.0,,
720217201,212004,1633 N COLONIAL TER 205,A-Correction Deed,0,2023-11-08 00:00:00+00:00,0.0,2023-11-08 00:00:00+00:00,725000.0,-725000.0,-100.00%
720217217,212004,1633 N COLONIAL TER 206,,650000,2022-04-28 00:00:00+00:00,,,650000.0,,
720217233,212004,1633 N COLONIAL TER 207,,615000,2021-06-01 00:00:00+00:00,,,615000.0,,
720217253,212004,1633 N COLONIAL TER 208,,640000,2021-06-16 00:00:00+00:00,,,640000.0,,
720217289,212004,1633 N COLONIAL TER 210,,622000,2020-09-24 00:00:00+00:00,,,622000.0,,
720217305,212004,1633 N COLONIAL TER 211,,660000,2019-10-23 00:00:00+00:00,,,660000.0,,
720217309,212004,1633 N COLONIAL TER 211,,639000,2022-08-23 00:00:00+00:00,1035.0,2019-10-23 00:00:00+00:00,1299000.0,-21000.0,-3.18%
720217433,212004,1633 N COLONIAL TER 405,5-Not Market Sale,0,2019-08-21 00:00:00+00:00,,,0.0,,
720217465,212004,1633 N COLONIAL TER 406,,617500,2021-08-30 00:00:00+00:00,,,617500.0,,
720217529,212004,1633 N COLONIAL TER 409,,649900,2023-12-18 00:00:00+00:00,,,649900.0,,
720217561,212004,1633 N COLONIAL TER 410,5-Not Market Sale,0,2021-06-04 00:00:00+00:00,,,0.0,,
720217577,212004,1633 N COLONIAL TER 411,,579000,2020-11-10 00:00:00+00:00,,,579000.0,,
720100041,509077,1634 12th ST S,G-New Construction,1385000,2019-08-30 00:00:00+00:00,,,1385000.0,,
720103125,509077,1634 13th ST S,W-Will / R.O.S/L O H,0,2021-09-27 00:00:00+00:00,,,0.0,,
720103129,509077,1634 13th ST S,,980000,2024-08-08 00:00:00+00:00,1046.0,2021-09-27 00:00:00+00:00,980000.0,980000.0,
719383677,505039,1634 N ABINGDON ST,,1030000,2019-08-21 00:00:00+00:00,,,1030000.0,,
719384365,505039,1634 N BUCHANAN ST,2-Sale or Gift to Relative,0,2024-04-19 00:00:00+00:00,,,0.0,,
719921857,510844,1634 S TAYLOR ST,,785000,2022-08-11 00:00:00+00:00,,,785000.0,,
719410565,372012,1635 N GEORGE MASON DR 110,"4-Multiple RPCs, Not A Coded S",3911575,2021-07-29 00:00:00+00:00,,,3911575.0,,
719410521,372012,1635 N GEORGE MASON DR 160,5-Not Market Sale,0,2024-10-21 00:00:00+00:00,,,0.0,,
719410237,372012,1635 N GEORGE MASON DR 220,,875000,2024-04-25 00:00:00+00:00,,,875000.0,,
719410441,372012,1635 N GEORGE MASON DR 310,"4-Multiple RPCs, Not A Coded S",38911575,2021-07-29 00:00:00+00:00,,,38911575.0,,
719410293,372012,1635 N GEORGE MASON DR 350,"4-Multiple RPCs, Not A Coded S",3911575,2021-07-29 00:00:00+00:00,,,3911575.0,,
719410381,372012,1635 N GEORGE MASON DR 410,,537000,2020-06-10 00:00:00+00:00,,,537000.0,,
719410501,372012,1635 N GEORGE MASON DR 480,,771300,2023-10-31 00:00:00+00:00,,,771300.0,,
719383353,505039,1635 N WOODSTOCK ST,5-Not Market Sale,0,2024-04-23 00:00:00+00:00,,,0.0,,
719615145,507050,1636 KIRKWOOD RD,,1550000,2021-10-07 00:00:00+00:00,,,1550000.0,,
719615149,507050,1636 KIRKWOOD RD,5-Not Market Sale,0,2023-10-13 00:00:00+00:00,736.0,2021-10-07 00:00:00+00:00,1550000.0,-1550000.0,-100.00%
719921829,510844,1636 S TAYLOR ST,,710000,2022-10-04 00:00:00+00:00,,,710000.0,,
719383665,505039,1638 N ABINGDON ST,,1150000,2020-09-28 00:00:00+00:00,,,1150000.0,,
720100301,509854,1639 10th ST S,,625000,2024-11-21 00:00:00+00:00,,,625000.0,,
719413325,505030,1639 N HARRISON ST,,1520000,2022-05-20 00:00:00+00:00,,,1520000.0,,
719383373,505039,1639 N WOODSTOCK ST,2-Sale or Gift to Relative,0,2019-10-04 00:00:00+00:00,,,0.0,,
719383377,505039,1639 N WOODSTOCK ST,W-Will / R.O.S/L O H,0,2019-12-26 00:00:00+00:00,83.0,2019-10-04 00:00:00+00:00,0.0,0.0,
719383381,505039,1639 N WOODSTOCK ST,A-Correction Deed,0,2020-03-09 00:00:00+00:00,74.0,2019-12-26 00:00:00+00:00,0.0,0.0,
720078841,182112,1639 S BARTON ST 00009,,425000,2022-03-29 00:00:00+00:00,,,425000.0,,
720101121,509854,1640 10th ST S,,465500,2019-05-01 00:00:00+00:00,,,465500.0,,
719413145,505030,1640 N HARRISON ST,5-Not Market Sale,0,2020-12-15 00:00:00+00:00,,,0.0,,
719921789,510844,1640 S TAYLOR ST,,775000,2021-03-29 00:00:00+00:00,,,775000.0,,
720078829,182112,1641 S BARTON ST 00011,5-Not Market Sale,0,2021-03-29 00:00:00+00:00,,,0.0,,
719922177,510081,1641 S STAFFORD ST,2-Sale or Gift to Relative,0,2020-09-09 00:00:00+00:00,,,0.0,,
719408257,505030,1643 N GREENBRIER ST,5-Not Market Sale,0,2022-05-09 00:00:00+00:00,,,0.0,,
720078789,182112,1643 S BARTON ST 00010,,484500,2021-05-25 00:00:00+00:00,,,484500.0,,
720135109,160018,1643 S HAYES ST 00001,,625000,2023-11-03 00:00:00+00:00,,,625000.0,,
720135129,160018,1643 S HAYES ST 00002,,650000,2020-09-29 00:00:00+00:00,,,650000.0,,
720101153,509854,1644 10th ST S,,578500,2024-03-13 00:00:00+00:00,,,578500.0,,
719435837,970000,1644 MCKINLEY RD,D-Resub/Declaration,0,2021-07-28 00:00:00+00:00,,,0.0,,
719921289,510081,1644 S STAFFORD ST,E-Estate Sale,600000,2023-01-19 00:00:00+00:00,,,600000.0,,
719921293,510081,1644 S STAFFORD ST,,1250000,2024-04-01 00:00:00+00:00,438.0,2023-01-19 00:00:00+00:00,1850000.0,650000.0,108.33%
719352789,507037,1648 N RANDOLPH ST,5-Not Market Sale,0,2019-06-24 00:00:00+00:00,,,0.0,,
719413541,505030,1650 N GREENBRIER ST,5-Not Market Sale,0,2024-10-03 00:00:00+00:00,,,0.0,,
720219717,870000,1650 WILSON BLVD,D-Resub/Declaration,0,2021-07-23 00:00:00+00:00,,,0.0,,
720393321,870000,1650 WILSON BLVD,D-Resub/Declaration,0,2021-07-23 00:00:00+00:00,0.0,2021-07-23 00:00:00+00:00,0.0,0.0,
720135193,160018,1651 B S HAYES ST 00002,N-DREA Not a market Sale,760000,2022-07-27 00:00:00+00:00,,,760000.0,,
719640717,506056,1653 N COLONIAL TER,E-Estate Sale,570000,2021-05-07 00:00:00+00:00,,,570000.0,,
720078705,182112,1653 S BARTON ST 00004,,502000,2019-10-14 00:00:00+00:00,,,502000.0,,
720078709,182112,1653 S BARTON ST 00004,,595000,2022-05-16 00:00:00+00:00,945.0,2019-10-14 00:00:00+00:00,1097000.0,93000.0,18.53%
720135209,160018,1653 S HAYES ST 00001,N-DREA Not a market Sale,645000,2020-11-09 00:00:00+00:00,,,645000.0,,
719671313,910000,1655 FORT MYER DR,,66500000,2019-10-03 00:00:00+00:00,,,66500000.0,,
719408301,505030,1655 N GREENBRIER ST,6-Quitclaim,0,2023-08-17 00:00:00+00:00,,,0.0,,
720078693,182112,1655 S BARTON ST 00003,,565000,2022-03-15 00:00:00+00:00,,,565000.0,,
720078657,182112,1659 S BARTON ST 00001,5-Not Market Sale,0,2024-06-10 00:00:00+00:00,,,0.0,,
720078653,182112,1659 S BARTON ST 00001,2-Sale or Gift to Relative,0,2024-06-10 00:00:00+00:00,0.0,2024-06-10 00:00:00+00:00,0.0,0.0,
720135309,160018,1659 S HAYES ST 00001,,700000,2021-02-10 00:00:00+00:00,,,700000.0,,
720200637,505030,1660 N GEORGE MASON DR,,1420000,2022-08-22 00:00:00+00:00,,,1420000.0,,
720197349,506875,1660 N QUINN ST,,1377000,2022-03-30 00:00:00+00:00,,,1377000.0,,
720197377,506875,1664 N QUINN ST,,1420000,2022-01-07 00:00:00+00:00,,,1420000.0,,
720135397,160018,1665 S HAYES ST 00001,,616000,2023-04-04 00:00:00+00:00,,,616000.0,,
719437041,501021,1669 N LONGFELLOW ST,5-Not Market Sale,0,2021-05-04 00:00:00+00:00,,,0.0,,
719531989,504062,167 N COLUMBUS ST,,1050000,2021-05-27 00:00:00+00:00,,,1050000.0,,
719437349,501021,1670 N LONGFELLOW ST,F-Multiple RPCs Not Market Sal,0,2021-04-14 00:00:00+00:00,,,0.0,,
720134773,160018,1671 S HAYES ST 00002,,635000,2019-09-20 00:00:00+00:00,,,635000.0,,
719437333,501021,1672 N LONGFELLOW ST,5-Not Market Sale,0,2022-11-18 00:00:00+00:00,,,0.0,,
720134793,160018,1673 S HAYES ST 00001,,630000,2022-04-21 00:00:00+00:00,,,630000.0,,
719437317,501021,1676 N LONGFELLOW ST,F-Multiple RPCs Not Market Sal,0,2021-04-14 00:00:00+00:00,,,0.0,,
720134905,160018,1681 S HAYES ST 00001,5-Not Market Sale,0,2022-09-26 00:00:00+00:00,,,0.0,,
720134937,160018,1681 S HAYES ST 00002,,683000,2021-02-19 00:00:00+00:00,,,683000.0,,
719681717,870000,16th RD N,"4-Multiple RPCs, Not A Coded S",70000000,2019-01-15 00:00:00+00:00,,,70000000.0,,
719681721,870000,16th RD N,"4-Multiple RPCs, Not A Coded S",100400000,2022-06-28 00:00:00+00:00,1260.0,2019-01-15 00:00:00+00:00,170400000.0,30400000.0,43.43%
720097713,509080,16th RD S,"4-Multiple RPCs, Not A Coded S",603500,2024-02-09 00:00:00+00:00,,,603500.0,,
719475901,501025,16th ST N,J-Property in 2 Jurisdictions,700000,2021-09-30 00:00:00+00:00,,,700000.0,,
719475905,501025,16th ST N,J-Property in 2 Jurisdictions,1849000,2023-03-06 00:00:00+00:00,522.0,2021-09-30 00:00:00+00:00,2549000.0,1149000.0,164.14%
719457645,501025,16th ST N,W-Will / R.O.S/L O H,0,2024-03-10 00:00:00+00:00,370.0,2023-03-06 00:00:00+00:00,2549000.0,-1849000.0,-100.00%
