street name,max_sale_amount,avg_sale_amount,num_of_sales,total_sale_amount
3216 N ABINGDON ST,3956001,791200.2,5,3956001
3216 S STAFFORD ST,552500,552500.0,1,552500
3217 10th ST N,5240416,1746805.3333333333,3,5240416
3217 12th ST S,0,0.0,1,0
3217 6th ST S,1745000,581666.6666666666,3,1745000
3219 13th RD S,520000,520000.0,1,520000
3219 1st ST N,0,0.0,1,0
3219 20th RD N,640000,640000.0,1,640000
3219 7th ST S,850000,850000.0,1,850000
3219 S GLEBE RD,825000,825000.0,1,825000
322 N GARFIELD ST,1500000,1500000.0,1,1500000
322 N OAKLAND ST,0,0.0,1,0
322 S CLEVELAND ST,776000,776000.0,1,776000
322 S VEITCH ST,0,0.0,1,0
3220 5th ST N,1032500,516250.0,2,1032500
3220 9th ST S,626000,313000.0,2,626000
3220 S UTAH ST,1097000,548500.0,2,1097000
3221 6th ST S,1800000,900000.0,2,1800000
3221 N GEORGE MASON DR,975000,975000.0,1,975000
3221 N PERSHING DR,0,0.0,2,0
3221 N TACOMA ST,1000000,1000000.0,1,1000000
3221 S GLEBE RD,655000,655000.0,1,655000
3222 13th RD S,0,0.0,1,0
3222 1st PL N,969000,969000.0,1,969000
3222 1st RD N,0,0.0,1,0
3222 20th RD N,1500000,1500000.0,1,1500000
3222 9th ST S,662501,331250.5,2,662501
3222 S UTAH ST,540000,540000.0,1,540000
3223 1st ST N,1925000,1925000.0,1,1925000
3223 4th ST N,1527000,1527000.0,1,1527000
3223 N TACOMA ST,0,0.0,2,0
3223 S UTAH ST,0,0.0,1,0
3224 N ROCHESTER ST,0,0.0,1,0
3224 S UTAH ST,659000,659000.0,1,659000
3225 12th ST S,0,0.0,1,0
3226 1st PL N,0,0.0,1,0
3226 20th RD N,655000,655000.0,1,655000
3226 9th ST S,0,0.0,1,0
3227 20th RD N,1977500,988750.0,2,1977500
3227 S UTAH ST,575000,575000.0,1,575000
3228 7th ST S,1287000,429000.0,3,1287000
3228 N PERSHING DR,2400000,1200000.0,2,2400000
3229 1st PL N,0,0.0,1,0
3229 ARLINGTON BLVD,835000,417500.0,2,835000
323 N OXFORD ST,875000,875000.0,1,875000
323 S ADAMS ST,0,0.0,1,0
323 S IRVING ST,0,0.0,1,0
323 S VEITCH ST,2200000,2200000.0,1,2200000
3230 1st PL N,0,0.0,1,0
3230 N ROCHESTER ST,0,0.0,1,0
3230 S UTAH ST,553000,553000.0,1,553000
3231 N ALBEMARLE ST,2775000,2775000.0,1,2775000
3232 12th ST S,0,0.0,1,0
3232 7th ST S,1280000,640000.0,2,1280000
3232 9th ST S,445000,222500.0,2,445000
3232 S STAFFORD ST,1103900,551950.0,2,1103900
3233 N VERNON ST,0,0.0,1,0
3234 5th ST N,0,0.0,1,0
3234 9th ST S,0,0.0,1,0
3234 N PERSHING DR,1575000,1575000.0,1,1575000
3234 S UTAH ST,595000,595000.0,1,595000
3235 9th ST S,0,0.0,1,0
3235 S UTAH ST,1094000,547000.0,2,1094000
3236 9th ST S,0,0.0,1,0
3237 ARLINGTON BLVD,553467,553467.0,1,553467
3237 S UTAH ST,525000,525000.0,1,525000
3238 9th ST S,465000,465000.0,1,465000
3239 9th ST S,661000,661000.0,1,661000
3239 N ALBEMARLE ST,1455000,1455000.0,1,1455000
3239 S UTAH ST,540000,540000.0,1,540000
324 S ABINGDON ST,1797300,898650.0,2,1797300
324 S CARLIN SPRINGS RD,0,0.0,2,0
3240 WILSON BLVD,3500000,3500000.0,1,3500000
3241 N OHIO ST,1500000,1500000.0,1,1500000
3241 S UTAH ST,568000,568000.0,1,568000
3243 S UTAH ST,1655000,551666.6666666666,3,1655000
3245 6th ST S,650000,650000.0,1,650000
3246 S STAFFORD ST,575000,287500.0,2,575000
3246 S UTAH ST,1065000,532500.0,2,1065000
3247 N OHIO ST,0,0.0,2,0
3248 N OHIO ST,0,0.0,1,0
3248 S UTAH ST,550000,275000.0,2,550000
325 N GREENBRIER ST,792000,792000.0,1,792000
325 N MANCHESTER ST,765000,765000.0,1,765000
325 S WAYNE ST,582000,582000.0,1,582000
3250 S UTAH ST,575000,575000.0,1,575000
3251 S STAFFORD ST A2,957500,478750.0,2,957500
3251 WASHINGTON BLVD,21047490,7015830.0,3,21047490
3253 S STAFFORD ST,0,0.0,1,0
3255 N OHIO ST,0,0.0,1,0
3255 S STAFFORD ST,637000,637000.0,1,637000
3256 S UTAH ST,0,0.0,1,0
3260 S UTAH ST,1185000,592500.0,2,1185000
3262 S UTAH ST,559000,559000.0,1,559000
3264 N OHIO ST,2235000,1117500.0,2,2235000
3265 S STAFFORD ST,0,0.0,1,0
3267 S STAFFORD ST,0,0.0,1,0
3268 S UTAH ST,0,0.0,1,0
3270 S UTAH ST,545000,545000.0,1,545000
3272 S UTAH ST,515000,515000.0,1,515000
3275 S STAFFORD ST,515000,171666.66666666666,3,515000
3275 WASHINGTON BLVD,21047490,5261872.5,4,21047490
3276 S UTAH ST,1058000,529000.0,2,1058000
3277 S STAFFORD ST,0,0.0,2,0
3278 S UTAH ST,555000,555000.0,1,555000
328 N EDISON ST,0,0.0,1,0
3281 S STAFFORD ST A2,426004,426004.0,1,426004
329 N EDISON ST,1085000,1085000.0,1,1085000
329 N GREENBRIER ST,888000,444000.0,2,888000
3290 S UTAH ST,545000,272500.0,2,545000
3299 WILSON BLVD,3300000,3300000.0,1,3300000
32nd RD N,23300,11650.0,2,23300
33 N FILLMORE ST,0,0.0,1,0
33 N GARFIELD ST,1220000,1220000.0,1,1220000
33 N TRENTON ST,6764650,1691162.5,4,6764650
33 S FILLMORE ST,780000,780000.0,1,780000
3300 18th ST N,0,0.0,1,0
3300 5th ST N,0,0.0,1,0
3300 6th ST S,755000,755000.0,1,755000
3300 FAIRFAX DR,8250000,8250000.0,1,8250000
3300 KEMPER RD,0,0.0,1,0
3300 N GLEBE RD,1735100,867550.0,2,1735100
3300 N KENSINGTON ST,3354044,1118014.6666666667,3,3354044
3300 N PERSHING DR,1100000,1100000.0,1,1100000
3300 N POCOMOKE ST,3983261,1991630.5,2,3983261
3300 N VERMONT ST,2050000,2050000.0,1,2050000
3300 S WAKEFIELD ST B,477050,477050.0,1,477050
3301 17th ST N,973301,973301.0,1,973301
3301 20th RD N,1360000,1360000.0,1,1360000
3301 5th ST S,716000,716000.0,1,716000
3301 N HARRISON ST,1835000,1835000.0,1,1835000
3301 N NOTTINGHAM ST,1270000,1270000.0,1,1270000
3301 N PIEDMONT ST,0,0.0,1,0
3301 S STAFFORD ST A1,439000,439000.0,1,439000
3301 S STAFFORD ST B1,320000,320000.0,1,320000
3301 WASHINGTON BLVD,2595000,1297500.0,2,2595000
3301 WILSON BLVD,2800000,2800000.0,1,2800000
3302 KEMPER RD,880000,880000.0,1,880000
3302 S WAKEFIELD ST,677000,338500.0,2,677000
3303 21st AVE N,915000,915000.0,1,915000
3303 5th ST S,770000,770000.0,1,770000
3303 KEMPER RD,799000,799000.0,1,799000
3303 S STAFFORD ST A1,483000,483000.0,1,483000
3303 S WAKEFIELD ST,376000,376000.0,1,376000
3304 5th ST S,1225000,1225000.0,1,1225000
3304 S WAKEFIELD ST A,1065000,532500.0,2,1065000
3304 S WAKEFIELD ST B,499900,499900.0,1,499900
3305 17th ST N,0,0.0,1,0
3305 22nd ST N,2229000,1114500.0,2,2229000
3305 5th ST S,1399900,699950.0,2,1399900
3305 6th ST S,737000,737000.0,1,737000
3305 KEMPER RD,860000,860000.0,1,860000
3305 N ALBEMARLE ST,1780000,1780000.0,1,1780000
3305 N NOTTINGHAM ST,0,0.0,1,0
3305 S STAFFORD ST,0,0.0,1,0
3305 WASHINGTON BLVD,1080000,1080000.0,1,1080000
3306 18th ST N,0,0.0,1,0
3306 KEMPER RD,1590000,795000.0,2,1590000
3306 N COLUMBUS ST,1675000,558333.3333333334,3,1675000
3306 N PEARY ST,1326000,331500.0,4,1326000
3306 S WAKEFIELD ST A,500000,500000.0,1,500000
3306 S WAKEFIELD ST B,499000,499000.0,1,499000
3307 5th ST S,0,0.0,1,0
3307 JOHN MARSHALL DR,0,0.0,1,0
3307 N COLUMBUS ST,0,0.0,1,0
3307 S STAFFORD ST,0,0.0,1,0
3307 S WAKEFIELD ST A,565000,565000.0,1,565000
3307 S WAKEFIELD ST B,462000,462000.0,1,462000
3308 23rd ST N,0,0.0,1,0
3308 KEMPER RD,795000,795000.0,1,795000
3308 N GEORGE MASON DR,3600000,1800000.0,2,3600000
3308 N PERSHING DR,0,0.0,1,0
3309 20th RD N,1200000,600000.0,2,1200000
3309 5th ST S,0,0.0,1,0
3309 S STAFFORD ST,0,0.0,1,0
331 S WAYNE ST,695000,695000.0,1,695000
3310 KEMPER RD,0,0.0,1,0
3310 LORCOM LN,0,0.0,1,0
3310 S WAKEFIELD ST B,515000,257500.0,2,515000
3311 20th ST N,1072000,1072000.0,1,1072000
3311 5th ST S,714000,714000.0,1,714000
3311 KEMPER RD,715000,715000.0,1,715000
3312 2nd RD N,2115500,2115500.0,1,2115500
3312 6th ST S,0,0.0,1,0
3312 KEMPER RD,840000,840000.0,1,840000
3312 N COLUMBUS ST,1150000,1150000.0,1,1150000
3313 20th RD N,915000,915000.0,1,915000
3313 22nd ST N,975000,975000.0,1,975000
3313 ARLINGTON BLVD,0,0.0,1,0
3313 N COLUMBUS ST,0,0.0,1,0
3313 N KENSINGTON ST,2340000,2340000.0,1,2340000
3313 N OHIO ST,0,0.0,1,0
3313 N POCOMOKE ST,0,0.0,1,0
3313 S STAFFORD ST,635000,635000.0,1,635000
3314 22nd ST N,0,0.0,1,0
3314 S WAKEFIELD ST A,450000,450000.0,1,450000
3315 KEMPER RD,880000,880000.0,1,880000
3315 S STAFFORD ST,1135000,378333.3333333333,3,1135000
3315 S WAKEFIELD ST A2,470000,470000.0,1,470000
3315 S WAKEFIELD ST B1,480000,480000.0,1,480000
3315 WASHINGTON BLVD,0,0.0,1,0
3316 N VERNON ST,3420335,1710167.5,2,3420335
3317 20th RD N,1610000,1610000.0,1,1610000
3317 23rd ST N,1552500,1552500.0,1,1552500
3317 N VERMONT ST,1430000,1430000.0,1,1430000
3317 N VERNON ST,0,0.0,1,0
3317 S STAFFORD ST,0,0.0,1,0
3318 N COLUMBUS ST,1500000,1500000.0,1,1500000
3318 S WAKEFIELD ST B,515250,515250.0,1,515250
3319 5th ST S,0,0.0,4,0
3319 WASHINGTON BLVD,1315000,1315000.0,1,1315000
332 N EDISON ST,840000,840000.0,1,840000
3320 2nd RD N,1515000,757500.0,2,1515000
3320 S WAKEFIELD ST A,1085000,542500.0,2,1085000
3321 20th RD N,0,0.0,1,0
3321 3rd ST N,1465000,1465000.0,1,1465000
3321 KEMPER RD,0,0.0,1,0
3321 N OHIO ST,0,0.0,1,0
3321 S STAFFORD ST,1207500,603750.0,2,1207500
3322 23rd ST N,919900,919900.0,1,919900
3322 2nd ST S,680000,680000.0,1,680000
3322 S WAKEFIELD ST,310000,310000.0,1,310000
3323 N GEORGE MASON DR,1300000,1300000.0,1,1300000
3323 N VERMONT ST,1445000,1445000.0,1,1445000
3323 N WOODROW ST,0,0.0,2,0
3323 S STAFFORD ST,585000,585000.0,1,585000
3324 2nd RD N,1725000,1725000.0,1,1725000
3324 LORCOM LN,812500,812500.0,1,812500
3324 S WAKEFIELD ST A,0,0.0,2,0
3325 5th ST S,725000,725000.0,1,725000
3325 KEMPER RD,677000,677000.0,1,677000
3325 N KENSINGTON ST,2040000,2040000.0,1,2040000
3327 KEMPER RD,0,0.0,1,0
3327 S STAFFORD ST,542000,271000.0,2,542000
3329 S STAFFORD ST,472000,472000.0,1,472000
3329 S WAKEFIELD ST B2,525000,525000.0,1,525000
333 LONG BRIDGE DR,0,0.0,1,0
3330 3rd ST N,0,0.0,1,0
3330 N ALBEMARLE ST,0,0.0,2,0
3330 S WAKEFIELD ST A,640000,640000.0,1,640000
3332 2nd ST S,0,0.0,1,0
3332 LANGSTON BLVD,0,0.0,4,0
3332 S WAKEFIELD ST B,0,0.0,1,0
3333 KEMPER RD,725000,725000.0,1,725000
3333 N GLEBE RD,3000000,1500000.0,2,3000000
3336 2nd ST S,0,0.0,1,0
3337 KEMPER RD,970800,485400.0,2,970800
3337 S STAFFORD ST,635000,635000.0,1,635000
3337 S WAKEFIELD ST B,0,0.0,1,0
3338 N THOMAS ST,1300000,1300000.0,1,1300000
3339 KEMPER RD,0,0.0,1,0
3339 S STAFFORD ST,0,0.0,1,0
334 N GREENBRIER ST,0,0.0,1,0
3340 N GLEBE RD,0,0.0,1,0
3341 KEMPER RD,860000,860000.0,1,860000
3341 N RANDOLPH ST,1195000,1195000.0,1,1195000
3341 S STAFFORD ST,567500,283750.0,2,567500
3341 S WAKEFIELD ST B,0,0.0,1,0
3343 KEMPER RD,920000,920000.0,1,920000
3343 S WAKEFIELD ST,613999,613999.0,1,613999
3344 S WAKEFIELD ST B,0,0.0,1,0
3345 5th ST S,680000,680000.0,1,680000
3345 S STAFFORD ST A2,1100000,550000.0,2,1100000
3345 S STAFFORD ST B1,0,0.0,2,0
3346 N RANDOLPH ST,0,0.0,1,0
3346 N THOMAS ST,0,0.0,1,0
3346 S WAKEFIELD ST A1,0,0.0,1,0
3346 S WAKEFIELD ST A2,607500,607500.0,1,607500
3347 S STAFFORD ST B1,327000,109000.0,3,327000
3347 S STAFFORD ST B2,325000,325000.0,1,325000
3347 S WAKEFIELD ST B1,500000,500000.0,1,500000
3348 N GLEBE RD,300500,75125.0,4,300500
3348 S WAKEFIELD ST A,655000,655000.0,1,655000
3349 KEMPER RD,840000,840000.0,1,840000
3349 S STAFFORD ST,0,0.0,1,0
3349 S WAKEFIELD ST B,1146900,573450.0,2,1146900
3350 S WAKEFIELD ST,0,0.0,1,0
3351 KEMPER RD,0,0.0,1,0
3351 N DICKERSON ST,2025000,2025000.0,1,2025000
3352 5th ST S,750000,750000.0,1,750000
3353 KEMPER RD,710000,710000.0,1,710000
3353 N RANDOLPH ST,0,0.0,2,0
3353 S STAFFORD ST A2,475000,475000.0,1,475000
3355 KEMPER RD,1848000,924000.0,2,1848000
3355 S STAFFORD ST,0,0.0,1,0
3356 S WAKEFIELD ST B,375000,187500.0,2,375000
3358 S WAKEFIELD ST A,0,0.0,1,0
3359 5th ST S,550000,550000.0,1,550000
3359 S WAKEFIELD ST A2,457300,457300.0,1,457300
3359 S WAKEFIELD ST B2,490000,490000.0,1,490000
3360 S WAKEFIELD ST B,605000,605000.0,1,605000
3361 S WAKEFIELD ST A1,489900,489900.0,1,489900
3361 S WAKEFIELD ST A2,565000,565000.0,1,565000
3361 S WAKEFIELD ST B1,575000,575000.0,1,575000
3362 N DICKERSON ST,1250000,1250000.0,1,1250000
3362 S WAKEFIELD ST A,525000,525000.0,1,525000
3363 S STAFFORD ST,599000,199666.66666666666,3,599000
3364 S UTAH ST,0,0.0,1,0
3365 S STAFFORD ST,587500,587500.0,1,587500
3369 N DINWIDDIE ST,715000,715000.0,1,715000
3369 S WAKEFIELD ST B,0,0.0,1,0
3372 5th ST S,825000,825000.0,1,825000
3373 S STAFFORD ST A2,0,0.0,1,0
3373 S STAFFORD ST B1,335000,335000.0,1,335000
3373 S STAFFORD ST B2,325000,325000.0,1,325000
3373 S WAKEFIELD ST B,585000,585000.0,1,585000
3374 N DICKERSON ST,1400000,1400000.0,1,1400000
3375 S STAFFORD ST,690000,690000.0,1,690000
3376 5th ST S,819000,819000.0,1,819000
3380 N DICKERSON ST,790000,395000.0,2,790000
3383 S STAFFORD ST,610000,610000.0,1,610000
3385 S STAFFORD ST,490000,490000.0,1,490000
3387 S STAFFORD ST,0,0.0,1,0
3389 S STAFFORD ST,596000,596000.0,1,596000
3391 S STAFFORD ST,596000,596000.0,1,596000
3393 S STAFFORD ST,1402000,701000.0,2,1402000
3395 S STAFFORD ST A2,520000,260000.0,2,520000
3395 S STAFFORD ST B1,0,0.0,1,0
33rd RD N,1210000,1210000.0,1,1210000
34 N FENWICK ST,951500,951500.0,1,951500
34 N GRANADA ST,0,0.0,1,0
34 N IRVING ST,0,0.0,2,0
340 N KENSINGTON ST,2140000,1070000.0,2,2140000
3400 11th ST S,0,0.0,1,0
3400 18th ST N,0,0.0,1,0
3400 25th ST S 20,200000,200000.0,1,200000
3400 25th ST S 22,125000,41666.666666666664,3,125000
3400 25th ST S 26,166000,83000.0,2,166000
3400 25th ST S 27,0,0.0,1,0
3400 25th ST S 30,166500,83250.0,2,166500
3400 25th ST S 31,230000,230000.0,1,230000
3400 COLUMBIA PIKE,107800000,107800000.0,1,107800000
3400 MILITARY RD,0,0.0,1,0
3400 N DICKERSON ST,870000,290000.0,3,870000
3400 N GEORGE MASON DR,1700000,1700000.0,1,1700000
3400 N GLEBE RD,696000,696000.0,1,696000
3400 N KENSINGTON ST,0,0.0,2,0
3400 N OHIO ST,3860000,1930000.0,2,3860000
3400 N PEARY ST,1272250,1272250.0,1,1272250
3400 N PIEDMONT ST,1712500,1712500.0,1,1712500
3400 N THOMAS ST,4109296,1369765.3333333333,3,4109296
3400 N UTAH ST,0,0.0,2,0
3400 N VENICE ST,0,0.0,1,0
3400 N VERMONT ST,2500000,1250000.0,2,2500000
3400 N WOODROW ST,1455000,1455000.0,1,1455000
3401 15th ST N,0,0.0,1,0
3401 19th ST S,768852,768852.0,1,768852
3401 COLUMBIA PIKE,14950000,14950000.0,1,14950000
3401 N ABINGDON ST,4050000,4050000.0,1,4050000
3401 N EDISON ST,2446000,815333.3333333334,3,2446000
3401 N EMERSON ST,1275000,1275000.0,1,1275000
3401 N GLEBE RD,850500,850500.0,1,850500
3401 N PEARY ST,4400000,2200000.0,2,4400000
3401 N WOODROW ST,0,0.0,1,0
3402 3rd ST N,1580000,526666.6666666666,3,1580000
3402 S STAFFORD ST,0,0.0,3,0
3403 JOHN MARSHALL DR,2935000,1467500.0,2,2935000
3403 S STAFFORD ST,578000,578000.0,1,578000
3403 S UTAH ST,575000,575000.0,1,575000
3404 25th ST S 34,175000,175000.0,1,175000
3404 25th ST S 36,129000,129000.0,1,129000
3404 25th ST S 38,216000,216000.0,1,216000
3404 25th ST S 39,129000,129000.0,1,129000
3404 25th ST S 40,0,0.0,2,0
3404 25th ST S 43,215000,215000.0,1,215000
3404 25th ST S 44,240000,240000.0,1,240000
3404 25th ST S 47,225000,225000.0,1,225000
3404 25th ST S 48,150000,75000.0,2,150000
3404 S STAFFORD ST A1,0,0.0,1,0
3404 S STAFFORD ST B2,0,0.0,1,0
3405 18th ST S,760000,760000.0,1,760000
3405 N GLEBE RD,1495000,1495000.0,1,1495000
3405 N PEARY ST,2315000,1157500.0,2,2315000
3405 N UTAH ST,0,0.0,1,0
3405 S STAFFORD ST B,0,0.0,1,0
3405 S UTAH ST,600000,600000.0,1,600000
3406 MILITARY RD,900000,900000.0,1,900000
3406 N ABINGDON ST,1440000,1440000.0,1,1440000
3406 N DICKERSON ST,1450000,1450000.0,1,1450000
3406 N KENSINGTON ST,0,0.0,1,0
3406 N PEARY ST,0,0.0,1,0
3406 N VERMONT ST,2500000,1250000.0,2,2500000
3407 N GEORGE MASON DR,0,0.0,1,0
3407 N POTOMAC ST,1842030,1842030.0,1,1842030
3407 N VERMONT ST,1935000,1935000.0,1,1935000
3407 S UTAH ST,663000,663000.0,1,663000
3408 11th ST S,999999,999999.0,1,999999
3408 25th ST S 01,193000,193000.0,1,193000
3408 25th ST S 04,0,0.0,3,0
3408 25th ST S 05,172000,172000.0,1,172000
3408 25th ST S 07,170000,85000.0,2,170000
3408 25th ST S 09,200000,200000.0,1,200000
3408 25th ST S 10,0,0.0,1,0
3408 25th ST S 11,336500,168250.0,2,336500
3408 25th ST S 12,166500,83250.0,2,166500
3408 25th ST S 13,224900,112450.0,2,224900
3408 N GLEBE RD,1475000,1475000.0,1,1475000
3408 N UTAH ST,0,0.0,1,0
3408 S STAFFORD ST,1376000,688000.0,2,1376000
3409 15th ST N,1221000,1221000.0,1,1221000
3409 21st AVE N,0,0.0,1,0
3409 KEMPER RD,835000,835000.0,1,835000
3409 N ABINGDON ST,1900000,1900000.0,1,1900000
3409 N ALBEMARLE ST,2350000,2350000.0,1,2350000
3409 N BUCHANAN ST,3021200,1510600.0,2,3021200
3409 N OHIO ST,975000,975000.0,1,975000
3409 S STAFFORD ST A,680000,680000.0,1,680000
3409 S UTAH ST,1090000,545000.0,2,1090000
3409 WILSON BLVD 201,600000,300000.0,2,600000
3409 WILSON BLVD 204,590000,590000.0,1,590000
3409 WILSON BLVD 205,645000,645000.0,1,645000
3409 WILSON BLVD 206,640000,640000.0,1,640000
3409 WILSON BLVD 207,644500,644500.0,1,644500
3409 WILSON BLVD 209,0,0.0,1,0
3409 WILSON BLVD 210,0,0.0,1,0
3409 WILSON BLVD 211,610000,305000.0,2,610000
3409 WILSON BLVD 213,0,0.0,1,0
3409 WILSON BLVD 302,1340000,670000.0,2,1340000
3409 WILSON BLVD 304,665000,332500.0,2,665000
3409 WILSON BLVD 309,670000,335000.0,2,670000
3409 WILSON BLVD 312,675000,675000.0,1,675000
3409 WILSON BLVD 402,695000,347500.0,2,695000
3409 WILSON BLVD 403,475000,475000.0,1,475000
3409 WILSON BLVD 411,722000,722000.0,1,722000
3409 WILSON BLVD 412,675000,675000.0,1,675000
3409 WILSON BLVD 413,499000,499000.0,1,499000
3409 WILSON BLVD 505,665000,665000.0,1,665000
3409 WILSON BLVD 506,710000,710000.0,1,710000
3409 WILSON BLVD 508,1392500,696250.0,2,1392500
3409 WILSON BLVD 509,1442500,480833.3333333333,3,1442500
3409 WILSON BLVD 511,0,0.0,1,0
3409 WILSON BLVD 513,531000,531000.0,1,531000
3409 WILSON BLVD 601,725000,725000.0,1,725000
3409 WILSON BLVD 602,697000,697000.0,1,697000
3409 WILSON BLVD 604,0,0.0,1,0
3409 WILSON BLVD 606,665000,332500.0,2,665000
3409 WILSON BLVD 609,664900,664900.0,1,664900
3409 WILSON BLVD 610,699999,699999.0,1,699999
3409 WILSON BLVD 611,2100000,1050000.0,2,2100000
3409 WILSON BLVD 703,475000,475000.0,1,475000
3409 WILSON BLVD 706,722000,722000.0,1,722000
3409 WILSON BLVD 707,730000,730000.0,1,730000
3409 WILSON BLVD 709,735000,735000.0,1,735000
3409 WILSON BLVD 710,700000,700000.0,1,700000
3409 WILSON BLVD 801,775000,775000.0,1,775000
3409 WILSON BLVD 805,695000,695000.0,1,695000
3409 WILSON BLVD 807,745000,745000.0,1,745000
3409 WILSON BLVD 808,730000,730000.0,1,730000
3409 WILSON BLVD COMM1,0,0.0,1,0
341 N EDISON ST,855000,855000.0,1,855000
341 N GRANADA ST,0,0.0,1,0
3410 15th ST N,1115000,1115000.0,1,1115000
3410 15th ST S,1130000,1130000.0,1,1130000
3410 8th ST S,0,0.0,4,0
3410 S STAFFORD ST,0,0.0,1,0
3410 WILSON BLVD,4600000,4600000.0,1,4600000
3411 3rd ST N,1200000,1200000.0,1,1200000
3411 7th ST S,910000,910000.0,1,910000
3411 KEMPER RD,870000,870000.0,1,870000
3411 N WOODROW ST,2200000,2200000.0,1,2200000
3411 S STAFFORD ST,531500,265750.0,2,531500
3411 WASHINGTON BLVD,31500000,15750000.0,2,31500000
3412 15th ST N,840000,840000.0,1,840000
3412 21st AVE N,1600000,1600000.0,1,1600000
3412 3rd ST N,3000000,3000000.0,1,3000000
3412 N BUCHANAN ST,1530000,1530000.0,1,1530000
3412 S STAFFORD ST,625000,625000.0,1,625000
3413 20th ST N,3800000,1900000.0,2,3800000
3413 N BUCHANAN ST,1475000,1475000.0,1,1475000
3413 S STAFFORD ST,525000,525000.0,1,525000
3414 17th ST N,0,0.0,2,0
3414 N ALBEMARLE ST,2800000,2800000.0,1,2800000
3414 N EMERSON ST,6515000,2171666.6666666665,3,6515000
3414 N PERSHING DR,1280000,1280000.0,1,1280000
3414 S STAFFORD ST,0,0.0,1,0
3415 14th ST S,730000,730000.0,1,730000
3415 17th ST N,0,0.0,1,0
3415 21st AVE N,0,0.0,1,0
3415 7th ST S,0,0.0,1,0
3415 9th ST S,1535000,1535000.0,1,1535000
3415 KEMPER RD,0,0.0,1,0
3415 N UTAH ST,0,0.0,1,0
3415 S STAFFORD ST A,583000,583000.0,1,583000
3415 S STAFFORD ST B,585000,292500.0,2,585000
3415 S WAKEFIELD ST,1345500,672750.0,2,1345500
3415 WASHINGTON BLVD,35945770,11981923.333333334,3,35945770
3416 17th ST S,1300000,1300000.0,1,1300000
3416 5th ST S,0,0.0,1,0
3416 N GLEBE RD,1060000,1060000.0,1,1060000
3416 S UTAH ST B,630000,630000.0,1,630000
3417 S STAFFORD ST B,0,0.0,1,0
3418 8th ST S,1415000,283000.0,5,1415000
3418 N DICKERSON ST,1150000,1150000.0,1,1150000
3418 N RANDOLPH ST,3465706,1732853.0,2,3465706
3418 S UTAH ST,0,0.0,1,0
3419 14th ST S,0,0.0,1,0
3419 KEMPER RD,0,0.0,1,0
3419 N EMERSON ST,0,0.0,1,0
3419 S STAFFORD ST A,0,0.0,2,0
3419 S STAFFORD ST B,615000,615000.0,1,615000
3419 S WAKEFIELD ST,0,0.0,1,0
342 N KENSINGTON ST,0,0.0,1,0
3420 11th ST S,900000,450000.0,2,900000
3420 21st AVE N,1800000,1800000.0,1,1800000
3420 N ALBEMARLE ST,0,0.0,1,0
3420 S STAFFORD ST,590000,295000.0,2,590000
3420 S UTAH ST B,565000,565000.0,1,565000
3421 21st AVE N,810000,810000.0,1,810000
3421 KEMPER RD,735000,735000.0,1,735000
3421 S STAFFORD ST B,0,0.0,1,0
3421 WASHINGTON BLVD,35458492,17729246.0,2,35458492
3422 S UTAH ST B,0,0.0,1,0
3422 S WAKEFIELD ST,546500,273250.0,2,546500
3423 7th ST S,1724000,862000.0,2,1724000
3423 KEMPER RD,945000,945000.0,1,945000
3423 N GEORGE MASON DR,700000,700000.0,1,700000
3423 S WAKEFIELD ST,599000,599000.0,1,599000
3424 11th ST S,975000,975000.0,1,975000
3424 7th ST S,0,0.0,1,0
3424 N RANDOLPH ST,1140000,570000.0,2,1140000
3424 N THOMAS ST,0,0.0,3,0
3424 N VENICE ST,1600000,1600000.0,1,1600000
3424 S UTAH ST A,515000,515000.0,1,515000
3425 KEMPER RD,0,0.0,1,0
3425 N RANDOLPH ST,1349000,1349000.0,1,1349000
3425 S UTAH ST,620000,620000.0,1,620000
3426 12th RD N,1010000,1010000.0,1,1010000
3426 N ALBEMARLE ST,1550000,1550000.0,1,1550000
3426 S UTAH ST A,0,0.0,1,0
3426 S WAKEFIELD ST,584900,584900.0,1,584900
3427 17th ST N,800000,800000.0,1,800000
3427 S STAFFORD ST B,1046100,348700.0,3,1046100
3427 S UTAH ST,676000,676000.0,1,676000
3428 7th ST S,1529000,509666.6666666667,3,1529000
3428 S UTAH ST,850000,283333.3333333333,3,850000
3429 S STAFFORD ST A1,0,0.0,2,0
3429 S STAFFORD ST A2,545000,545000.0,1,545000
3430 12th RD N,0,0.0,1,0
3430 N ABINGDON ST,3850000,1925000.0,2,3850000
3430 N DICKERSON ST,1025000,1025000.0,1,1025000
3430 N RANDOLPH ST,2100000,2100000.0,1,2100000
3430 S UTAH ST A,660000,660000.0,1,660000
3430 S UTAH ST B,0,0.0,1,0
3430 S WAKEFIELD ST,513500,256750.0,2,513500
3431 KEMPER RD,805000,805000.0,1,805000
3431 N POWHATAN ST,1490000,1490000.0,1,1490000
3431 S STAFFORD ST A,487500,487500.0,1,487500
3431 S STAFFORD ST B,568400,284200.0,2,568400
3431 S UTAH ST,1347000,673500.0,2,1347000
3431 S WAKEFIELD ST,522950,261475.0,2,522950
3432 N VENICE ST,2150000,2150000.0,1,2150000
3433 N ALBEMARLE ST,5500000,2750000.0,2,5500000
3433 N EDISON ST,3337500,1668750.0,2,3337500
